"","sp","lon","lat"
"157424","Piculus chrysochloros",-55.7913,-20.4129
"157428","Piculus chrysochloros",-44.1963,-23.1432
"157429","Piculus chrysochloros",-56.6245,-16.2571
"157430","Piculus chrysochloros",-56.9187,-19.2331
"157431","Piculus chrysochloros",-40.0586,-19.1526
"157436","Piculus chrysochloros",-44.68,-15.4193
"157439","Piculus chrysochloros",-44.9499,-17.3854
"157442","Piculus chrysochloros",-59.9703,-2.37036
"157451","Piculus chrysochloros",-55.988,-9.24665
"157461","Piculus chrysochloros",-60.0255,-2.0528
"157462","Piculus chrysochloros",-57.5052,-19.0881
"157463","Piculus chrysochloros",-56.6297,-15.078
"157468","Piculus chrysochloros",-60.3265,-14.0479
"157469","Piculus chrysochloros",-56.7119,-16.512
"157470","Piculus chrysochloros",-50.708,-11.7139
"157471","Piculus chrysochloros",-60.9357,-2.64265
"157475","Piculus chrysochloros",-46.7627,-3.70438
"157476","Piculus chrysochloros",-48.0906,-1.60105
"157478","Piculus chrysochloros",-48.3129,-1.48676
"157486","Piculus chrysochloros",-55.9215,-9.57328
"157488","Piculus chrysochloros",-56.283,-20.0644
"157496","Piculus chrysochloros",-56.1509,-19.5772
"157512","Piculus chrysochloros",-56.8003,-19.0566
"157522","Piculus chrysochloros",-56.4107,-16.3714
"157524","Piculus chrysochloros",-60.8993,-2.66918
"157531","Piculus chrysochloros",-44.8986,-17.3361
"157539","Piculus chrysochloros",-55.9393,-9.63322
"157547","Piculus chrysochloros",-56.7502,-16.5098
"157548","Piculus chrysochloros",-48.7616,-3.83034
"157558","Piculus chrysochloros",-60.0411,-1.97573
"157565","Piculus chrysochloros",-39.7338,-14.1182
"157573","Piculus chrysochloros",-41.3616,-12.5478
"157603","Piculus chrysochloros",-56.6531,-16.5212
"157616","Piculus flavigula",-35.945,-9.29595
"157617","Piculus flavigula",-40.1605,-19.0339
"157618","Piculus flavigula",-47.923,-25.0054
"157619","Piculus flavigula",-40.1334,-14.4014
"157621","Piculus flavigula",-67.1244,-9.78282
"157622","Piculus flavigula",-53.548,-10.5148
"157624","Piculus flavigula",-43.0001,-22.4719
"157630","Piculus flavigula",-42.7119,-22.4878
"157631","Piculus flavigula",-35.9516,-9.30527
"157632","Piculus flavigula",-40.1894,-14.3449
"157633","Piculus flavigula",-60.7544,-2.73456
"157637","Piculus flavigula",-44.595,-22.4609
"157639","Piculus flavigula",-60.2995,-3.44283
"157642","Piculus flavigula",-55.9311,-9.59726
"157649","Piculus flavigula",-42.7717,-22.4523
"157662","Piculus flavigula",-62.8667,-10.2979
"157669","Piculus flavigula",-60.5649,-2.9019
"157673","Piculus flavigula",-61.0263,-2.37237
"157694","Piculus flavigula",-44.6136,-22.4458
"157695","Piculus flavigula",-43.3246,-22.484
"157696","Piculus flavigula",-55.9127,-9.56253
"157699","Piculus flavigula",-40.1345,-14.4132
"157701","Piculus flavigula",-55.9279,-9.59694
"157702","Piculus flavigula",-48.4128,-24.2682
"157704","Piculus flavigula",-55.9333,-9.59286
"157711","Piculus flavigula",-45.06,-23.398
"157715","Piculus flavigula",-56.3599,-9.49241
"157716","Piculus flavigula",-58.2579,-7.50284
"157719","Piculus flavigula",-59.6315,-2.45689
"157729","Piculus flavigula",-60.9805,-2.41958
"157733","Piculus flavigula",-58.2511,-7.51849
"157734","Piculus flavigula",-58.1597,-7.3464
"157743","Piculus flavigula",-67.26306,-2.04972
"157744","Piculus flavigula",-66.605,-1.93667
"157746","Piculus flavigula",-65.87917,-1.73
"157758","Piculus flavigula",-35.947,-9.13905
"157759","Piculus flavigula",-56.8532,-15.1709
"157760","Piculus flavigula",-60.099,-2.47777
"157761","Piculus flavigula",-50.0689,-6.03631
"157762","Piculus flavigula",-39.2749,-16.3528
"157763","Piculus flavigula",-34.9483,-8.01014
"157764","Piculus flavigula",-50.1979,-6.02266
"157768","Piculus flavigula",-42.6476,-22.4621
"157773","Piculus flavigula",-54.5911,-25.5722
"157777","Piculus flavigula",-48.642,-26.0814
"157781","Piculus flavigula",-59.8659,-2.40355
"157782","Piculus flavigula",-60.1027,-2.33782
"157786","Piculus flavigula",-59.9703,-2.37036
"157793","Piculus flavigula",-60.4567,-3.08027
"157796","Piculus flavigula",-40.0709,-19.1516
"157804","Piculus flavigula",-55.9241,-9.58846
"157805","Piculus flavigula",-55.9316,-9.64103
"157811","Piculus flavigula",-55.9031,-9.56413
"157822","Piculus flavigula",-55.9256,-9.56798
"157825","Piculus flavigula",-55.9326,-9.61387
"157827","Piculus flavigula",-55.9143,-9.56726
"157870","Piculus flavigula",-55.9165,-9.55315
"157874","Piculus flavigula",-59.9744,-2.04902
"157877","Piculus flavigula",-59.7702,-2.449
"157878","Piculus flavigula",-59.2567,-5.80333
"157879","Piculus flavigula",-59.6648,-5.28904
"157886","Piculus flavigula",-44.6164,-22.4307
"157887","Piculus flavigula",-58.578,-15.3302
"157890","Piculus flavigula",-59.2308,-5.79786
"157891","Piculus flavigula",-62.93,-0.42
"157892","Piculus flavigula",-63.17,-0.78
"157900","Piculus flavigula",-42.7391,-22.4216
"157901","Piculus flavigula",-42.7554,-22.4137
"157903","Piculus flavigula",-45.173,-23.4736
"157905","Piculus flavigula",-55.742,-9.78438
"157908","Piculus flavigula",-42.8094,-22.4259
"157922","Piculus flavigula",-45.3044,-23.5623
"157923","Piculus flavigula",-45.0268,-23.3987
"157925","Piculus flavigula",-45.0629,-23.4011
"157926","Piculus flavigula",-67.2866,-5.43862
"157928","Piculus flavigula",-45.0714,-23.3944
"157933","Piculus flavigula",-45.8849,-23.5227
"157939","Piculus flavigula",-60.0255,-2.0528
"157941","Piculus flavigula",-42.5297,-22.3583
"157945","Piculus flavigula",-42.7994,-22.4259
"157948","Piculus flavigula",-64.6123,-2.4726
"157949","Piculus flavigula",-50.1917,-6.05043
"157956","Piculus flavigula",-40.0625,-19.1375
"157964","Piculus flavigula",-56.3874,-4.62439
"157966","Piculus flavigula",-60.9357,-2.64265
"157973","Piculus flavigula",-47.9201,-24.1933
"157975","Piculus flavigula",-44.6609,-23.3306
"157976","Piculus flavigula",-44.6503,-23.3317
"157977","Piculus flavigula",-55.988,-9.24665
"157980","Piculus flavigula",-46.7627,-3.70438
"158005","Piculus flavigula",-42.6001,-22.4089
"158009","Piculus flavigula",-60.1159,-2.58164
"158012","Piculus flavigula",-55.9409,-9.63661
"158016","Piculus flavigula",-46.7622,-3.70356
"158021","Piculus flavigula",-55.8823,-9.64383
"158029","Piculus flavigula",-55.9469,-9.59704
"158031","Piculus flavigula",-52.0109,0.89898
"158034","Piculus flavigula",-48.4059,-24.1647
"158046","Piculus flavigula",-60.9427,-2.73781
"158047","Piculus flavigula",-60.1005,-2.05393
"158057","Piculus flavigula",-40.0682,-19.1505
"158063","Piculus flavigula",-48.6405,-26.0817
"158065","Piculus flavigula",-39.5644,-15.392
"158081","Piculus flavigula",-40.0767,-13.8626
"158082","Piculus flavigula",-35.9413,-9.30579
"158086","Piculus flavigula",-51.9763,-1.97418
"158088","Piculus flavigula",-39.5768,-15.3823
"158089","Piculus flavigula",-39.1742,-14.2532
"158100","Piculus flavigula",-64.9404,-9.62208
"158109","Piculus flavigula",-40.0895,-19.0167
"158111","Piculus flavigula",-40.5631,-19.906
"158114","Piculus flavigula",-60.9622,-8.49421
"158115","Piculus flavigula",-65.2609,-10.8732
"158631","Picumnus exilis",-35.945,-9.29595
"158633","Picumnus exilis",-35.1181,-8.65808
"158634","Picumnus exilis",-39.8502,-13.9807
"158635","Picumnus exilis",-40.1334,-14.4014
"158637","Picumnus exilis",-37.4487,-11.3402
"158650","Picumnus exilis",-34.8831,-8.05056
"158652","Picumnus exilis",-35.9516,-9.30527
"158653","Picumnus exilis",-60.005,-3.08126
"158664","Picumnus exilis",-55,-10
"158667","Picumnus exilis",-61.5999,3.40296
"158668","Picumnus exilis",-60.1101,-3.05162
"158669","Picumnus exilis",-60.0382,-2.61384
"158678","Picumnus exilis",-60.0255,-2.0528
"158681","Picumnus exilis",-44.5522,-22.9684
"158687","Picumnus exilis",-60.0934,-2.05051
"158689","Picumnus exilis",-36.13,-9.92
"158690","Picumnus exilis",-36.48,-9.33
"158692","Picumnus exilis",-47.48,-5.53
"158694","Picumnus exilis",-60.72,2.85
"158701","Picumnus exilis",-52.05,0.98
"158705","Picumnus exilis",-50.7,1.25
"158725","Picumnus exilis",-59.975,-2.04861
"158740","Picumnus exilis",-36.4496,-9.26106
"158744","Picumnus exilis",-40.1894,-14.3449
"158746","Picumnus exilis",-60.1027,-2.33782
"158747","Picumnus exilis",-59.9703,-2.37036
"158748","Picumnus exilis",-34.9474,-8.01056
"158751","Picumnus exilis",-59.8659,-2.40355
"158765","Picumnus exilis",-59.7831,3.6175
"158778","Picumnus exilis",-62.93,-0.42
"158785","Picumnus exilis",-35.8422,-9.25258
"158786","Picumnus exilis",-36.0898,-8.96964
"158787","Picumnus exilis",-36.1198,-9.11521
"158793","Picumnus exilis",-59.8436,-3.0075
"158799","Picumnus exilis",-37.4555,-11.3195
"158801","Picumnus exilis",-36.5937,-9.31289
"158803","Picumnus exilis",-39.1168,-15.2577
"158837","Picumnus exilis",-52.0109,0.89898
"158846","Picumnus exilis",-35.9413,-9.30579
"158849","Picumnus exilis",-39.175,-16.3798
"158850","Picumnus exilis",-39.1742,-14.2532
"158851","Picumnus exilis",-37.8777,-11.5952
"158852","Picumnus exilis",-39.0389,-14.333
"158853","Picumnus exilis",-35.8446,-8.7185
"158854","Picumnus exilis",-35.823,-9.24263
"158855","Picumnus exilis",-35.1771,-8.72726
"158860","Picumnus exilis",-35.7222,-8.47237
"158873","Picumnus nebulosus",-53.1893,0
"158901","Picumnus nebulosus",-50.6111,-29.4431
"158902","Picumnus nebulosus",-49.9974,-29.0778
"158905","Picumnus nebulosus",-50.86667,-29.36667
"158906","Picumnus nebulosus",-55.76785,-28.23369
"158907","Picumnus nebulosus",-49.6146,-28.0223
"158908","Picumnus nebulosus",-50.6225,-29.4381
"158911","Picumnus nebulosus",-50.88,-29.37
"158916","Picumnus nebulosus",-50.07568,-29.16048
"158921","Picumnus nebulosus",-50.5628,-29.4444
"158922","Picumnus nebulosus",-50.4712,-29.3678
"158924","Picumnus temminckii",-54.45,-25.68
"158925","Picumnus temminckii",-49.8,-23.85
"158926","Picumnus temminckii",-53.1893,0
"158948","Picumnus temminckii",-54.4383,-25.6425
"158949","Picumnus temminckii",-45.0803,-23.3948
"158950","Picumnus temminckii",-45.0696,-23.397
"158951","Picumnus temminckii",-47.98,-24.1756
"158953","Picumnus temminckii",-48.4128,-24.2682
"158966","Picumnus temminckii",-47.8702,-24.0496
"158975","Picumnus temminckii",-43.0001,-22.4719
"158980","Picumnus temminckii",-47.9306,-25.108
"158982","Picumnus temminckii",-48.3096,-24.282
"158995","Picumnus temminckii",-48.3615,-24.0793
"159018","Picumnus temminckii",-44.595,-22.4609
"159027","Picumnus temminckii",-49.3078,-26.3234
"159031","Picumnus temminckii",-48.4144,-24.2585
"159043","Picumnus temminckii",-48.4223,-24.2835
"159047","Picumnus temminckii",-46.6887,-23.5503
"159048","Picumnus temminckii",-49.2671,-25.408
"159058","Picumnus temminckii",-47.8782,-22.6043
"159063","Picumnus temminckii",-43.6583,-22.7116
"159067","Picumnus temminckii",-58.1177,-20.2003
"159081","Picumnus temminckii",-47.0116,-23.9667
"159106","Picumnus temminckii",-48.64056,-26.08278
"159120","Picumnus temminckii",-48.3753,-25.1784
"159124","Picumnus temminckii",-48.6006,-24.5929
"159135","Picumnus temminckii",-49.3439,-26.4022
"159143","Picumnus temminckii",-44.6136,-22.4458
"159145","Picumnus temminckii",-45.5717,-22.7175
"159147","Picumnus temminckii",-46.6266,-23.6392
"159149","Picumnus temminckii",-46.637,-23.45
"159156","Picumnus temminckii",-48.4059,-24.1647
"159175","Picumnus temminckii",-47.42497,-24.26944
"159184","Picumnus temminckii",-48.4181,-24.3013
"159197","Picumnus temminckii",-54.4384,-25.6808
"159198","Picumnus temminckii",-48.5452,-26.1943
"159200","Picumnus temminckii",-47.8098,-23.921
"159207","Picumnus temminckii",-46.4751,-23.4399
"159209","Picumnus temminckii",-47.5509,-24.7093
"159210","Picumnus temminckii",-48.9642,-26.2608
"159217","Picumnus temminckii",-46.5229,-23.4919
"159239","Picumnus temminckii",-47.8578,-23.9975
"159240","Picumnus temminckii",-47.9201,-24.1933
"159242","Picumnus temminckii",-47.9721,-25.032
"159244","Picumnus temminckii",-45.173,-23.4736
"159247","Picumnus temminckii",-47.6431,-23.4277
"159253","Picumnus temminckii",-45.1442,-23.3548
"159267","Picumnus temminckii",-46.5096,-23.484
"159285","Picumnus temminckii",-46.5167,-23.4889
"159290","Picumnus temminckii",-44.6091,-22.436
"159292","Picumnus temminckii",-47.9773,-24.1367
"159299","Picumnus temminckii",-48.8398,-25.9971
"159306","Picumnus temminckii",-44.1877,-23.1639
"159307","Picumnus temminckii",-49.5535,-23.7002
"159354","Picumnus temminckii",-54.0716,-25.5889
"159380","Picumnus temminckii",-49.0045,-25.3882
"159381","Pilherodius pileatus",-57.84558,-16.30103
"159382","Pilherodius pileatus",-55.96573,-20.09592
"159383","Pilherodius pileatus",-55.95419,-20.11444
"159384","Pilherodius pileatus",-57.02213,-19.57985
"159385","Pilherodius pileatus",-56.97407,-19.48448
"159387","Pilherodius pileatus",-55.9224,-9.60087
"159410","Pilherodius pileatus",-55.9326,-9.61387
"159415","Pilherodius pileatus",-55.9143,-9.56726
"159419","Pilherodius pileatus",-42.8011,-22.4316
"159437","Pilherodius pileatus",-55.93115,-9.5976
"159441","Pilherodius pileatus",-42.7941,-22.4711
"159443","Pilherodius pileatus",-55.742,-9.78438
"159452","Pilherodius pileatus",-59.8755,-3.12578
"159474","Pilherodius pileatus",-59.4917,-3.18371
"159475","Pilherodius pileatus",-60.0114,-3.26872
"159515","Pilherodius pileatus",-56.6297,-15.078
"159525","Pilherodius pileatus",-56.7119,-16.512
"159556","Pilherodius pileatus",-56.1394,-9.81553
"159562","Pilherodius pileatus",-56.0604,-9.89867
"159563","Pilherodius pileatus",-50.1814,-9.82545
"159564","Pilherodius pileatus",-56.6208,-16.3786
"159566","Pilherodius pileatus",-56.6913,-16.4569
"159568","Pilherodius pileatus",-56.7392,-16.5019
"159578","Pilherodius pileatus",-56.7177,-17.3172
"159582","Pilherodius pileatus",-56.8772,-16.7581
"159591","Pilherodius pileatus",-55.9377,-9.62846
"159597","Pilherodius pileatus",-59.837,-3.78398
"159599","Pilherodius pileatus",-56.3088,-9.9263
"159601","Pilherodius pileatus",-42.7709,-22.451
"159608","Pilherodius pileatus",-55.9663,-9.46834
"159615","Pilherodius pileatus",-56.1509,-19.5772
"159637","Pilherodius pileatus",-56.1047,-9.93436
"159643","Pilherodius pileatus",-55.8334,-16.3383
"159644","Pilherodius pileatus",-56.6988,-17.2826
"159649","Pilherodius pileatus",-56.7353,-16.6207
"159654","Pilherodius pileatus",-56.8381,-17.2992
"159660","Pilherodius pileatus",-56.8575,-16.7481
"159674","Pilherodius pileatus",-56.261,-20.3031
"159677","Pilherodius pileatus",-56.8003,-19.0566
"159679","Pilherodius pileatus",-56.0985,-9.87794
"159684","Pilherodius pileatus",-55.9383,-9.64103
"159687","Pilherodius pileatus",-55.8823,-9.64383
"159695","Pilherodius pileatus",-42.5713,-22.3846
"159696","Pilherodius pileatus",-42.6716,-22.0484
"159702","Pilherodius pileatus",-56.9292,-17.1174
"159706","Pilherodius pileatus",-56.4107,-16.3714
"159714","Pilherodius pileatus",-60.0309,-3.21112
"159715","Pilherodius pileatus",-59.9606,-3.25295
"159717","Pilherodius pileatus",-45.173,-23.4736
"159723","Pilherodius pileatus",-42.7119,-22.4878
"159738","Pilherodius pileatus",-56.6241,-17.3033
"159741","Pilherodius pileatus",-56.5075,-15.978
"159754","Pilherodius pileatus",-56.4807,-15.9805
"159755","Pilherodius pileatus",-56.7751,-17.3645
"159839","Pilherodius pileatus",-56.7452,-16.503
"159850","Pilherodius pileatus",-56.844,-16.7842
"159861","Pilherodius pileatus",-56.7176,-16.5645
"159867","Pilherodius pileatus",-65.3682,-9.69967
"159870","Pilherodius pileatus",-60.0211,-3.56551
"160190","Pionus maximiliani",-55.96573,-20.09592
"160191","Pionus maximiliani",-56.457,-21.03591
"160194","Pionus maximiliani",-49.9974,-29.0778
"160197","Pionus maximiliani",-44.7423,-22.3798
"160199","Pionus maximiliani",-44.5432,-22.9828
"160200","Pionus maximiliani",-56.6213,-16.3788
"160204","Pionus maximiliani",-46.509,-20.3241
"160205","Pionus maximiliani",-43.4884,-20.0977
"160207","Pionus maximiliani",-44.6136,-22.4458
"160210","Pionus maximiliani",-48.4128,-24.2682
"160211","Pionus maximiliani",-46.4955,-20.2506
"160219","Pionus maximiliani",-45.083,-23.4258
"160220","Pionus maximiliani",-45.0629,-23.4011
"160222","Pionus maximiliani",-44.595,-22.4609
"160223","Pionus maximiliani",-43.6075,-19.3539
"160228","Pionus maximiliani",-56.8575,-16.7481
"160232","Pionus maximiliani",-42.5268,-22.2777
"160233","Pionus maximiliani",-54.4469,-25.6821
"160235","Pionus maximiliani",-42.5049,-22.2207
"160237","Pionus maximiliani",-46.637,-23.45
"160246","Pionus maximiliani",-43.1637,-22.951
"160256","Pionus maximiliani",-45.3609,-23.8332
"160257","Pionus maximiliani",-42.4643,-22.2492
"160258","Pionus maximiliani",-56.7118,-16.5124
"160262","Pionus maximiliani",-45.6178,-22.7312
"160264","Pionus maximiliani",-44.5589,-22.9542
"160265","Pionus maximiliani",-43.0001,-22.4719
"160268","Pionus maximiliani",-45.173,-23.4736
"160270","Pionus maximiliani",-56.8772,-16.7581
"160271","Pionus maximiliani",-42.6421,-22.444
"160274","Pionus maximiliani",-42.6051,-22.4066
"160279","Pionus maximiliani",-43.2559,-22.9786
"160286","Pionus maximiliani",-56.1064,-19.5794
"160304","Pionus maximiliani",-44.6164,-22.4307
"160309","Pionus maximiliani",-48.294,-24.154
"160311","Pionus maximiliani",-43.2123,-22.9517
"160316","Pionus maximiliani",-42.4231,-22.1256
"160318","Pionus maximiliani",-56.9292,-17.1174
"160321","Pionus maximiliani",-54.4384,-25.6808
"160322","Pionus maximiliani",-45.642,-22.6797
"160330","Pionus maximiliani",-48.4059,-24.1647
"160331","Pionus maximiliani",-56.6913,-16.4569
"160340","Pionus maximiliani",-56.30459,-20.26606
"160343","Pionus maximiliani",-48.4181,-24.3013
"160349","Pionus maximiliani",-42.7391,-22.4216
"160350","Pionus maximiliani",-42.7554,-22.4137
"160351","Pionus maximiliani",-42.7711,-22.4525
"160352","Pionus maximiliani",-42.6452,-22.4329
"160356","Pionus maximiliani",-42.959,-22.4143
"160360","Pionus maximiliani",-44.7111,-22.4564
"160370","Pionus maximiliani",-42.7941,-22.4711
"160372","Pionus maximiliani",-56.7198,-16.7304
"160373","Pionus maximiliani",-56.6758,-16.5225
"160375","Pionus maximiliani",-48.5452,-26.1943
"160377","Pionus maximiliani",-45.0268,-23.3987
"160379","Pionus maximiliani",-45.0715,-23.441
"160382","Pionus maximiliani",-45.0588,-23.3994
"160387","Pionus maximiliani",-48.9642,-26.2608
"160388","Pionus maximiliani",-45.8849,-23.5227
"160391","Pionus maximiliani",-55.7894,-15.4378
"160404","Pionus maximiliani",-46.6377,-23.4341
"160406","Pionus maximiliani",-43.2241,-22.9674
"160407","Pionus maximiliani",-43.0758,-22.3214
"160421","Pionus maximiliani",-42.71,-22.2796
"160438","Pionus maximiliani",-44.656,-23.0338
"160442","Pionus maximiliani",-43.0328,-22.4116
"160453","Pionus maximiliani",-54.4889,-25.6137
"160454","Pionus maximiliani",-47.6431,-23.4277
"160469","Pionus maximiliani",-56.7392,-16.5019
"160481","Pionus maximiliani",-45.5728,-22.9305
"160482","Pionus maximiliani",-45.9123,-23.1892
"160490","Pionus maximiliani",-41.3605,-12.5504
"160491","Pionus maximiliani",-56.7353,-16.6207
"160493","Pionus maximiliani",-42.9972,-22.4568
"160498","Pionus maximiliani",-56.1509,-19.5772
"160499","Pionus maximiliani",-42.5393,-22.1708
"160502","Pionus maximiliani",-42.6787,-21.9573
"160503","Pionus maximiliani",-42.5672,-22.2217
"160505","Pionus maximiliani",-54.0716,-25.5889
"160512","Pionus maximiliani",-55.7494,-15.4672
"160530","Pionus maximiliani",-56.8003,-19.0566
"160538","Pionus maximiliani",-55.9383,-9.64103
"160545","Pionus maximiliani",-42.5143,-22.2459
"160546","Pionus maximiliani",-42.5713,-22.3846
"160550","Pionus maximiliani",-43.0906,-22.2971
"160551","Pionus maximiliani",-42.5297,-22.3583
"160557","Pionus maximiliani",-56.4107,-16.3714
"160559","Pionus maximiliani",-55.9311,-9.59726
"160560","Pionus maximiliani",-41.1342,-20.828
"160563","Pionus maximiliani",-40.8252,-18.8335
"160589","Pionus maximiliani",-44.6091,-22.436
"160591","Pionus maximiliani",-42.7119,-22.4878
"160594","Pionus maximiliani",-47.9773,-24.1367
"160595","Pionus maximiliani",-56.7751,-17.3645
"160606","Pionus maximiliani",-48.8398,-25.9971
"160611","Pionus maximiliani",-48.6405,-26.0817
"160612","Pionus maximiliani",-50.0977,-28.1422
"160620","Pionus maximiliani",-54.4383,-25.6425
"160625","Pionus maximiliani",-51.2506,-23.4468
"160668","Pionus maximiliani",-40.1895,-14.3756
"160669","Pionus maximiliani",-41.3616,-12.5478
"160670","Pionus maximiliani",-39.175,-16.3798
"160671","Pionus maximiliani",-45.0879,-23.4174
"160686","Pionus maximiliani",-42.6716,-22.0484
"160687","Pionus maximiliani",-42.123,-22.8285
"161213","Pipra pipra",-40.37,-19.83
"161215","Pipra pipra",-60.72,2.85
"161219","Pipra pipra",-52.05,0.98
"161227","Pipra pipra",-65.87917,-1.73
"161228","Pipra pipra",-67.26306,-2.04972
"161237","Pipra pipra",-51.6,-1.95
"161283","Pipra pipra",-55.51889,-1.90833
"161285","Pipra pipra",-48.48333,-1.45
"161287","Pipra pipra",-48.3,-1.3
"161355","Pipra pipra",-59.5,-1.98333
"161364","Pipra pipra",-39.86194,-18.4
"161366","Pipra pipra",-51.45556,-1.7375
"161368","Pipra pipra",-54.90944,-1.54667
"161369","Pipra pipra",-61.7375,-1.88583
"161462","Pipra pipra",-60.87,-2.85
"161465","Pipra pipra",-62.93,-0.42
"161469","Pipra pipra",-63.17,-0.78
"161517","Pipra pipra",-59.83,-2.63
"161518","Pipra pipra",-59.7772,-2
"161596","Pipra rubrocapilla",-60.63,-9.18
"161601","Pipra rubrocapilla",-61.008,-13.535
"161605","Pipra rubrocapilla",-60.915,-13.6
"161606","Pipra rubrocapilla",-58.75,-3.36667
"161607","Pipra rubrocapilla",-36.13,-9.92
"161610","Pipra rubrocapilla",-51.6,-1.95
"161614","Pipra rubrocapilla",-48.48333,-1.45
"161616","Pipra rubrocapilla",-48.13333,-0.8
"161622","Pipra rubrocapilla",-61.88333,-9.73333
"161626","Pipra rubrocapilla",-55.93128,-9.59762
"161627","Pipra rubrocapilla",-54.92806,-3.04361
"161628","Pipra rubrocapilla",-54.94944,-3.35583
"161629","Pipra rubrocapilla",-39.90472,-19.07556
"161632","Pipra rubrocapilla",-35.87278,-9.21278
"161633","Pipra rubrocapilla",-60.29472,-3.79417
"161634","Pipra rubrocapilla",-35.84278,-8.99167
"161635","Pipra rubrocapilla",-48.4,-1.11667
"161636","Pipra rubrocapilla",-40.36667,-19.83333
"161696","Pipraeidea melanonota",-42.7119,-22.4878
"161698","Pipraeidea melanonota",-45.6024,-22.7113
"161707","Pipraeidea melanonota",-45.1561,-23.3184
"161719","Pipraeidea melanonota",-44.6164,-22.4307
"161729","Pipraeidea melanonota",-54.4335,-25.6498
"161734","Pipraeidea melanonota",-44.7111,-22.4564
"161735","Pipraeidea melanonota",-45.0644,-23.4002
"161779","Pipraeidea melanonota",-49.7308,-25.4135
"161793","Pipraeidea melanonota",-46.6377,-23.4341
"161834","Pipraeidea melanonota",-46.4955,-20.2506
"161867","Pipraeidea melanonota",-54.4889,-25.6137
"161931","Pipraeidea melanonota",-42.5393,-22.1708
"161932","Pipraeidea melanonota",-42.5509,-22.38
"161934","Pipraeidea melanonota",-54.0716,-25.5889
"161945","Pipraeidea melanonota",-44.6064,-22.3271
"161952","Pipraeidea melanonota",-42.6421,-22.4445
"161954","Pipraeidea melanonota",-44.7423,-22.3798
"161961","Pipraeidea melanonota",-42.5143,-22.2459
"161962","Pipraeidea melanonota",-43.0001,-22.4719
"161963","Pipraeidea melanonota",-42.5608,-22.2189
"161973","Pipraeidea melanonota",-40.99,-20.4965
"161979","Pipraeidea melanonota",-48.4128,-24.2682
"161994","Pipraeidea melanonota",-44.7472,-22.3686
"161997","Pipraeidea melanonota",-44.6136,-22.4458
"161998","Pipraeidea melanonota",-44.6091,-22.436
"162002","Pipraeidea melanonota",-47.9773,-24.1367
"162004","Pipraeidea melanonota",-49.9466,-28.3128
"162008","Pipraeidea melanonota",-50.4712,-29.3678
"162010","Pipraeidea melanonota",-44.595,-22.4609
"162016","Pipraeidea melanonota",-50.1188,-29.0879
"162153","Piprites chloris",-48.4118,-24.2673
"162210","Piprites chloris",-55.9322,-9.59893
"162221","Piprites chloris",-55.9195,-9.59286
"162262","Piprites chloris",-58.1597,-7.3464
"162264","Piprites chloris",-59.6315,-2.45689
"162273","Piprites chloris",-58.2366,-7.64228
"162276","Piprites chloris",-58.2579,-7.50284
"162313","Piprites chloris",-55.9352,-9.59025
"162321","Piprites chloris",-55.9224,-9.60087
"162324","Piprites chloris",-55.9165,-9.55315
"162326","Piprites chloris",-55.9326,-9.61387
"162327","Piprites chloris",-55.9031,-9.56413
"162328","Piprites chloris",-55.9239,-9.59262
"162341","Piprites chloris",-59.7702,-2.449
"162412","Piprites chloris",-48.4059,-24.1647
"162437","Piprites chloris",-48.4181,-24.3013
"162459","Piprites chloris",-60.9741,3.73271
"162487","Piprites chloris",-56.9495,-10.342
"162488","Piprites chloris",-60.9357,-2.64265
"162493","Piprites chloris",-54.4469,-25.6821
"162496","Piprites chloris",-56.6315,-13.5407
"162500","Piprites chloris",-55.988,-9.24665
"162501","Piprites chloris",-46.7627,-3.70438
"162513","Piprites chloris",-45.1442,-23.3548
"162519","Piprites chloris",-55.9215,-9.57328
"162533","Piprites chloris",-60.1159,-2.58164
"162541","Piprites chloris",-46.7622,-3.70356
"162547","Piprites chloris",-55.913,-9.55855
"162553","Piprites chloris",-55.9469,-9.59704
"162559","Piprites chloris",-60.9427,-2.73781
"162560","Piprites chloris",-60.1005,-2.05393
"162562","Piprites chloris",-60.0507,-1.97908
"162570","Piprites chloris",-59.983,-2.06589
"162579","Piprites chloris",-48.6405,-26.0817
"162582","Piprites chloris",-55.9393,-9.63322
"162584","Piprites chloris",-48.7616,-3.83034
"162639","Piprites pileata",-44.6917,-22.3787
"162641","Piprites pileata",-45.5898,-22.7372
"162642","Piprites pileata",-44.7423,-22.3798
"162643","Piprites pileata",-44.595,-22.4609
"162644","Piprites pileata",-44.6136,-22.4458
"162647","Piprites pileata",-45.5892,-22.7044
"162648","Piprites pileata",-45.4899,-22.6913
"162651","Piprites pileata",-45.6024,-22.7113
"162656","Piprites pileata",-45.4829,-22.7005
"162659","Piprites pileata",-45.642,-22.6797
"162661","Piprites pileata",-50.66667,-29.33333
"162662","Piprites pileata",-50.38333,-29.38333
"162665","Piprites pileata",-44.75,-22.75
"162675","Piprites pileata",-45.0644,-23.4002
"162676","Piprites pileata",-48.4128,-24.2682
"162679","Piprites pileata",-43.3036,-22.8562
"163220","Pitangus lictor",-54.43206,-20.46803
"163221","Pitangus lictor",-56.9557,-19.49669
"163223","Pitangus lictor",-55.96573,-20.09592
"163225","Pitangus lictor",-55.93115,-9.5976
"163229","Pitangus lictor",-48.4364,-1.45836
