Especies,lat,lon
Physalaemus_albifrons,-12.08750889,-42.45128609
Physalaemus_albifrons,-2.962873405,-41.75309975
Physalaemus_albifrons,-14.64330421,-44.09451206
Physalaemus_albifrons,-11.36105203,-37.51109201
Physalaemus_albifrons,-13.49948319,-40.55263339
Physalaemus_albifrons,-15.71236309,-43.07909714
Physalaemus_albifrons,-12.7974742,-45.48133049
Physalaemus_albifrons,-7.449798135,-36.4898831
Physalaemus_albifrons,-7.147177848,-37.30218422
Physalaemus_albifrons,-15.85743141,-42.86045401
Physalaemus_albonotatus,-21.09325167,-56.73193128
Physalaemus_albonotatus,-18.9833,-56.65
Physalaemus_albonotatus,-18.72954805,-56.72393992
Physalaemus_albonotatus,-20.1186643,-56.59893595
Physalaemus_angrensis,-22.917148,-44.350381
Physalaemus_atlanticus,-23.148115,-44.706166
Physalaemus_atlanticus,-23.868101,-46.291097
Physalaemus_atlanticus,-23.380482,-44.830386
Physalaemus_atlanticus,-23.430482,-45.070388
Physalaemus_barrioi,-22.961,-44.661
Physalaemus_biligonigerus,-30.59010687,-53.47173987
Physalaemus_biligonigerus,-32.2148729,-52.40073474
Physalaemus_biligonigerus,-29.78455467,-53.82561414
Physalaemus_biligonigerus,-17.64693718,-54.43874624
Physalaemus_biligonigerus,-31.24992279,-50.95638287
Physalaemus_bokermanni,-23.924167,-46.420556
Physalaemus_bokermanni,-23.75,-46.366667
Physalaemus_bokermanni,-23.725278,-45.753056
Physalaemus_caete,-9.216667,-35.516667
Physalaemus_caete,-9.238732,-35.493594
Physalaemus_caete,-9.307132,-35.943597
Physalaemus_caete,-9.934035,-36.554502
Physalaemus_camacan,-16.5838889,-39.7827778
Physalaemus_camacan,-14.6245772,-39.070608
Physalaemus_camacan,-15.180698,-39.09667
Physalaemus_camacan,-14.593513,-39.284772
Physalaemus_centralis,-18.6739,-51.8806
Physalaemus_centralis,-7.175924654,-47.85458996
Physalaemus_centralis,-21.00418228,-56.46266005
Physalaemus_centralis,-22.86330455,-48.4701123
Physalaemus_centralis,-19.90298028,-47.26783359
Physalaemus_centralis,-19.87957098,-47.62736215
Physalaemus_centralis,-22.23533216,-47.61068267
Physalaemus_centralis,-6.763131015,-47.76843674
Physalaemus_centralis,-17.99218697,-43.60983304
Physalaemus_centralis,-19.62906919,-43.88739276
Physalaemus_centralis,-22.14125016,-54.8454048
Physalaemus_centralis,-21.54976516,-47.78166832
Physalaemus_centralis,-17.39632975,-44.86619294
Physalaemus_centralis,-17.28492683,-45.19126783
Physalaemus_centralis,-21.1,-49.5333
Physalaemus_centralis,-15.44887104,-46.60263043
Physalaemus_centralis,-21.99486175,-47.3891418
Physalaemus_centralis,-12.9,-52.366667
Physalaemus_centralis,-6.0106,-47.4286
Physalaemus_centralis,-22.78164979,-44.08065426
Physalaemus_centralis,-14.64330421,-44.09451206
Physalaemus_centralis,-19.19010599,-43.64416837
Physalaemus_centralis,-15.71236309,-43.07909714
Physalaemus_centralis,-16.05464086,-42.99287369
Physalaemus_centralis,-12.7,-45.0833
Physalaemus_centralis,-10.69459014,-52.61824383
Physalaemus_centralis,-16.6589,-48.6081
Physalaemus_centralis,-19.02850402,-48.33172805
Physalaemus_centralis,-17.49340239,-44.7250231
Physalaemus_cicada,-6.524721306,-35.75426436
Physalaemus_cicada,-19.9032534,-43.95997338
Physalaemus_cicada,-8.265597712,-37.99014396
Physalaemus_cicada,-7.448697955,-36.29246858
Physalaemus_cicada,-7.554242081,-38.92011517
Physalaemus_cicada,-7.790290123,-37.72718634
Physalaemus_cicada,-0.746842048,-47.8573681
Physalaemus_cicada,-8.565118396,-38.30604644
Physalaemus_cicada,-9.540695504,-40.27331154
Physalaemus_cicada,-12.42035665,-41.33425159
Physalaemus_cicada,-17.60271877,-45.93332059
Physalaemus_cicada,-4.679942612,-40.52841669
Physalaemus_cicada,-9.851045459,-37.71139093
Physalaemus_cicada,-9.981111,-37.6825
Physalaemus_cicada,-7.064286786,-41.5227581
Physalaemus_cicada,-9.529770035,-37.4968443
Physalaemus_cicada,-14.89974832,-43.76287668
Physalaemus_cicada,-11.4744653,-41.15093922
Physalaemus_cicada,-13.49948319,-40.55263339
Physalaemus_cicada,-15.95273295,-41.18682868
Physalaemus_cicada,-7.449798135,-36.4898831
Physalaemus_cicada,-7.147177848,-37.30218422
Physalaemus_crombiei,-20.27751871,-40.50109031
Physalaemus_cuvieri,-4.786048906,-47.33186649
Physalaemus_cuvieri,-6.49039692,-47.50975096
Physalaemus_cuvieri,-10.05505721,-56.37073505
Physalaemus_cuvieri,-22.72350705,-47.28862628
Physalaemus_cuvieri,-27.54292934,-49.06733717
Physalaemus_cuvieri,-27.88004586,-49.13974115
Physalaemus_cuvieri,-19.75367684,-55.86379731
Physalaemus_cuvieri,-8.935605754,-49.50520356
Physalaemus_cuvieri,-7.331277153,-48.58856672
Physalaemus_cuvieri,-15.25602003,-58.45812133
Physalaemus_cuvieri,-7.175924654,-47.85458996
Physalaemus_cuvieri,-16.3595074,-52.43716098
Physalaemus_cuvieri,-15.0629734,-57.56184937
Physalaemus_cuvieri,-21.98443852,-43.46944783
Physalaemus_cuvieri,-15.77962722,-47.79555168
Physalaemus_cuvieri,-12.4201954,-57.99943923
Physalaemus_cuvieri,-22.27208909,-48.08168185
Physalaemus_cuvieri,-22.88358355,-47.04390215
Physalaemus_cuvieri,-20.91498301,-54.25122052
Physalaemus_cuvieri,-16.288758,-49.1034627
Physalaemus_cuvieri,-27.41302752,-51.24387792
Physalaemus_cuvieri,-20.66746215,-42.62313339
Physalaemus_cuvieri,-19.90362935,-42.90425316
Physalaemus_cuvieri,-20.07552295,-43.40866818
Physalaemus_cuvieri,-19.87791558,-40.6357631
Physalaemus_cuvieri,-14.04226533,-47.64508968
Physalaemus_cuvieri,-15.10759646,-55.53790031
Physalaemus_cuvieri,-11.44666439,-55.05204725
Physalaemus_cuvieri,-19.81747245,-43.32191614
Physalaemus_cuvieri,-22.23533216,-47.61068267
Physalaemus_cuvieri,-23.86502577,-46.40790803
Physalaemus_cuvieri,-15.44919421,-55.93536383
Physalaemus_cuvieri,-21.8783631,-47.65502626
Physalaemus_cuvieri,-30.60278462,-52.19956947
Physalaemus_cuvieri,-23.65112445,-46.85197492
Physalaemus_cuvieri,-28.04522567,-48.65944442
Physalaemus_cuvieri,-16.46400812,-42.99263505
Physalaemus_cuvieri,-24.21357796,-48.55651416
Physalaemus_cuvieri,-9.775250831,-54.61812908
Physalaemus_cuvieri,-7.816974493,-34.95872769
Physalaemus_cuvieri,-26.67906914,-52.47642
Physalaemus_cuvieri,-17.33498045,-54.60443464
Physalaemus_cuvieri,-22.29528684,-47.83310927
Physalaemus_cuvieri,-23.30736951,-47.28566446
Physalaemus_cuvieri,-21.580288,-56.3609437
Physalaemus_cuvieri,-18.96934608,-47.05235109
Physalaemus_cuvieri,-7.145,-34.865
Physalaemus_cuvieri,-18.23794223,-46.33539851
Physalaemus_cuvieri,-9.522920988,-46.93620605
Physalaemus_cuvieri,-23.51271674,-51.11196645
Physalaemus_cuvieri,-23.39857352,-51.96785622
Physalaemus_cuvieri,-23.66535983,-46.44757938
Physalaemus_cuvieri,-27.60350413,-51.81462307
Physalaemus_cuvieri,-13.49722705,-48.34958376
Physalaemus_cuvieri,-15.83352304,-56.52918125
Physalaemus_cuvieri,-20.07383299,-43.90447397
Physalaemus_cuvieri,-12.99054771,-54.76558991
Physalaemus_cuvieri,-22.95221005,-49.85213436
Physalaemus_cuvieri,-23.43771985,-48.79316728
Physalaemus_cuvieri,-13.97627687,-42.49596706
Physalaemus_cuvieri,-20.20475505,-47.43988509
Physalaemus_cuvieri,-23.85627013,-47.72846626
Physalaemus_cuvieri,-16.78248434,-56.9493355
Physalaemus_cuvieri,-21.80598993,-46.5624524
Physalaemus_cuvieri,-6.369134474,-47.17784154
Physalaemus_cuvieri,-12.9,-52.366667
Physalaemus_cuvieri,-18.43637432,-50.53011798
Physalaemus_cuvieri,-16.48124041,-47.99155464
Physalaemus_cuvieri,-24.25624048,-48.77829235
Physalaemus_cuvieri,-21.20883651,-47.81937737
Physalaemus_cuvieri,-22.37210094,-47.57898741
Physalaemus_cuvieri,-16.51777778,-54.66654296
Physalaemus_cuvieri,-23.28889714,-46.24231796
Physalaemus_cuvieri,-29.78455467,-53.82561414
Physalaemus_cuvieri,-21.68078978,-47.50755713
Physalaemus_cuvieri,-19.19010599,-43.64416837
Physalaemus_cuvieri,-16.4584359,-55.43750878
Physalaemus_cuvieri,-26.2953509,-49.34921377
Physalaemus_cuvieri,-26.53096387,-52.55285493
Physalaemus_cuvieri,-21.60295246,-46.87851879
Physalaemus_cuvieri,-20.79833215,-49.35645708
Physalaemus_cuvieri,-23.23938992,-45.25476536
Physalaemus_cuvieri,-23.65055201,-46.64879033
Physalaemus_cuvieri,-5.133198446,-48.37281084
Physalaemus_cuvieri,-30.17420408,-53.61295279
Physalaemus_cuvieri,-16.60476556,-48.55797998
Physalaemus_cuvieri,-14.48352746,-47.42113775
Physalaemus_cuvieri,-23.60851299,-46.31049023
Physalaemus_cuvieri,-23.08802779,-45.504069
Physalaemus_cuvieri,-22.41640427,-52.3729303
Physalaemus_cuvieri,-9.814255737,-36.28373986
Physalaemus_cuvieri,-3.86677919,-41.00607772
Physalaemus_cuvieri,-15.19428185,-59.99114671
Physalaemus_deimaticus,-19.1692,-43.714167
Physalaemus_deimaticus,-19.259637,-43.532033
Physalaemus_deimaticus,-20.417142,-43.745369
Physalaemus_ephippifer,3.42,-61.67
Physalaemus_ephippifer,-1.240569952,-48.45969366
Physalaemus_erikae,-16.54102257,-39.92913327
Physalaemus_erythros,-20.69,-43.483702
Physalaemus_evangelistai,-19.513611,-43.351
Physalaemus_evangelistai,-19.378124,-43.339252
Physalaemus_evangelistai,-19.35,-43.745369
Physalaemus_evangelistai,-19.16937,-43.714768
Physalaemus_evangelistai,-21.842979,-43.532033
Physalaemus_evangelistai,-22.0892,-43.4975
Physalaemus_evangelistai,-21.976313,-43.744722
Physalaemus_feioi,-20.66266235,-42.49896479
Physalaemus_feioi,-19.99922111,-41.98808707
Physalaemus_feioi,-22.78455106,-46.07503434
Physalaemus_feioi,-19.76288879,-42.04492301
Physalaemus_feioi,-21.01499077,-42.22398202
Physalaemus_feioi,-20.82782268,-42.15526889
Physalaemus_feioi,-22.8295569,-45.70082486
Physalaemus_feioi,-22.61108122,-46.52535903
Physalaemus_feioi,-20.88238683,-42.06565258
Physalaemus_feioi,-20.74073249,-42.88559185
Physalaemus_gracilis,-26.16979505,-51.52272934
Physalaemus_gracilis,-27.84380028,-50.77097196
Physalaemus_gracilis,-30.07882362,-51.4976899
Physalaemus_gracilis,-30.62759432,-52.66921361
Physalaemus_gracilis,-29.86095867,-51.91153749
Physalaemus_gracilis,-30.09600847,-51.16364766
Physalaemus_gracilis,-26.6178645,-49.36886609
Physalaemus_gracilis,-32.74358517,-52.5967288
Physalaemus_gracilis,-29.59814064,-50.06872588
Physalaemus_gracilis,-29.32670249,-49.80822961
Physalaemus_gracilis,-30.02797853,-50.22278979
Physalaemus_henselii,-30.59010687,-53.47173987
Physalaemus_insperatus,-25.35,-49.15
Physalaemus_irroratus,-16.416667,-40.056
Physalaemus_jordanensis,-21.954029,-44.648134
Physalaemus_jordanensis,-22.186895,-44.661305
Physalaemus_jordanensis,-22.699226,-45.53158
Physalaemus_jordanensis,-21.805508,-46.562005
Physalaemus_kroyeri,-11.366667,-37.416667
Physalaemus_kroyeri,-13.87154985,-40.15743283
Physalaemus_lateristriga,-24.78480863,-48.82307626
Physalaemus_lateristriga,-27.88004586,-49.13974115
Physalaemus_lateristriga,-26.88500238,-49.09760147
Physalaemus_lateristriga,-27.22012325,-49.12607075
Physalaemus_lateristriga,-23.75165436,-48.57476634
Physalaemus_lateristriga,-24.03941929,-48.2909831
Physalaemus_lateristriga,-24.87615152,-49.27977166
Physalaemus_lateristriga,-26.44018747,-49.32664261
Physalaemus_lateristriga,-25.815743,-48.7708971
Physalaemus_lateristriga,-26.8591716,-48.85764024
Physalaemus_lateristriga,-24.51471075,-48.5476229
Physalaemus_lateristriga,-26.24593131,-48.95498718
Physalaemus_lateristriga,-25.51846761,-48.85684269
Physalaemus_lateristriga,-23.7854437,-47.43878372
Physalaemus_lateristriga,-23.85627013,-47.72846626
Physalaemus_lateristriga,-24.25624048,-48.77829235
Physalaemus_lateristriga,-24.18968158,-48.35997378
Physalaemus_lateristriga,-26.2953509,-49.34921377
Physalaemus_lateristriga,-24.13655663,-47.96050017
Physalaemus_lisei,-29.3498001,-50.77310977
Physalaemus_lisei,-29.10115132,-51.02523712
Physalaemus_lisei,-29.36426562,-49.85777038
Physalaemus_lisei,-29.38452429,-50.89530596
Physalaemus_lisei,-30.09600847,-51.16364766
Physalaemus_lisei,-29.19784452,-50.56133829
Physalaemus_lisei,-29.59814064,-50.06872588
Physalaemus_lisei,-29.32670249,-49.80822961
Physalaemus_lisei,-30.16503253,-50.8711889
Physalaemus_maculiventris,-23.86453426,-46.40745541
Physalaemus_maculiventris,-25.81525069,-48.77041747
Physalaemus_maculiventris,-23.14620213,-44.70702549
Physalaemus_maculiventris,-23.772547,-46.297416
Physalaemus_maculiventris,-26.250556,-49.378333
Physalaemus_maculiventris,-23.540278,-46.63
Physalaemus_maculiventris,-22.31289126,-42.87329837
Physalaemus_maculiventris,-22.412222,-42.965556
Physalaemus_marmoratus,-17.8,-63.1666
Physalaemus_marmoratus,-20.471111,-55.786944
Physalaemus_marmoratus,-21.790278,-48.169722
Physalaemus_marmoratus,-22.8919,-48.4894
Physalaemus_marmoratus,-22.88,-48.439722
Physalaemus_marmoratus,-22.88,-48.44
Physalaemus_marmoratus,-22.862824,-48.469646
Physalaemus_marmoratus,-15.779179,-47.79511
Physalaemus_marmoratus,-22.280278,-48.119722
Physalaemus_marmoratus,-16.070833,-57.678889
Physalaemus_marmoratus,-22.883098,-47.043448
Physalaemus_marmoratus,-21.745953,-41.404729
Physalaemus_marmoratus,-19.0706,-57.6789
Physalaemus_marmoratus,-15.596111,-56.096667
Physalaemus_marmoratus,-19.762778,-44.313889
Physalaemus_marmoratus,-18.2886,-43.9825
Physalaemus_marmoratus,-19.628592,-43.886974
Physalaemus_marmoratus,-25.6575,-49.3081
Physalaemus_marmoratus,-20.3183,-48.3106
Physalaemus_marmoratus,-21.1031,-49.1875
Physalaemus_marmoratus,-20.37926,-49.252648
Physalaemus_marmoratus,-20.374538,-49.275148
Physalaemus_marmoratus,-20.3633,-49.1933
Physalaemus_marmoratus,-20.3627,-49.2363
Physalaemus_marmoratus,-20.3578,-49.198204
Physalaemus_marmoratus,-20.3417,-49.195
Physalaemus_marmoratus,-28.24,-48.670278
Physalaemus_marmoratus,-19.98,-50.2897
Physalaemus_marmoratus,-20.166667,-56.516389
Physalaemus_marmoratus,-20.118218,-56.598419
Physalaemus_marmoratus,-21.55,-47.07
Physalaemus_marmoratus,-17.655891,-39.695878
Physalaemus_marmoratus,-17.395867,-44.865772
Physalaemus_marmoratus,-17.287494,-43.688074
Physalaemus_marmoratus,-21.0777,-49.5397
Physalaemus_marmoratus,-21.0761,-49.5431
Physalaemus_marmoratus,-21.0721,-49.5431
Physalaemus_marmoratus,-22.760278,-47.15
Physalaemus_marmoratus,-23.186191,-49.363135
Physalaemus_marmoratus,-20.837133,-40.773737
Physalaemus_marmoratus,-20.443333,-53.759167
Physalaemus_marmoratus,-20.1794,-51.0022
Physalaemus_marmoratus,-20.2111,-50.9258
Physalaemus_marmoratus,-19.189631,-43.643753
Physalaemus_marmoratus,-21.780865,-41.081693
Physalaemus_marmoratus,-20.82,-49.369722
Physalaemus_marmoratus,-22.73,-48.569722
Physalaemus_marmoratus,-18.918611,-48.276944
Physalaemus_maximus,-20.7,-42.483333
Physalaemus_maximus,-20.72,-42.48
Physalaemus_maximus,-20.508611,-41.054722
Physalaemus_maximus,-20.479722,-43.593056
Physalaemus_maximus,-20.483333,-43.583333
Physalaemus_moreirae,-23.777753,-46.291622
Physalaemus_moreirae,-23.776335,-46.311262
Physalaemus_nanus,-26.88500238,-49.09760147
Physalaemus_nanus,-29.05921967,-50.13694919
Physalaemus_nanus,-27.57990017,-48.50905473
Physalaemus_nanus,-27.4873,-48.4092
Physalaemus_obtectus,-20.635,-40.7497
Physalaemus_obtectus,-20.804002,-40.644235
Physalaemus_obtectus,-20.783056,-40.606944
Physalaemus_obtectus,-20.2639,-40.42
Physalaemus_obtectus,-20.705556,-40.591667
Physalaemus_obtectus,-20.658,-40.511
Physalaemus_obtectus,-19.8319,-40.3697
Physalaemus_obtectus,-19.391111,-40.071944
Physalaemus_obtectus,-19.380555,-40.027948
Physalaemus_obtectus,-19.678756,-42.551706
Physalaemus_obtectus,-19.014376,-40.114842
Physalaemus_obtectus,-19.196944,-40.097778
Physalaemus_obtectus,-19.1969,-40.0978
Physalaemus_obtectus,-19.071991,-40.149502
Physalaemus_olfersii,-22.67582861,-44.4409207
Physalaemus_olfersii,-23.7592344,-46.03043017
Physalaemus_olfersii,-22.86330455,-48.4701123
Physalaemus_olfersii,-19.87791558,-40.6357631
Physalaemus_olfersii,-23.67493261,-46.96166272
Physalaemus_olfersii,-23.65112445,-46.85197492
Physalaemus_olfersii,-24.45599274,-48.60084088
Physalaemus_olfersii,-23.14669516,-44.70746119
Physalaemus_olfersii,-22.92167222,-43.45030529
Physalaemus_olfersii,-23.57957344,-45.84354393
Physalaemus_olfersii,-22.74365839,-44.58701202
Physalaemus_olfersii,-25.78333333,-48.9
Physalaemus_olfersii,-25.61666667,-49.25
Physalaemus_olfersii,-23.23938992,-45.25476536
Physalaemus_olfersii,-23.65055201,-46.64879033
Physalaemus_olfersii,-24.13655663,-47.96050017
Physalaemus_olfersii,-22.31338508,-42.87371551
Physalaemus_orophilus,-19.71929764,-43.01391411
Physalaemus_orophilus,-18.83564062,-42.85018803
Physalaemus_orophilus,-18.55568166,-42.5115537
Physalaemus_orophilus,-21.36343097,-43.25674485
Physalaemus_riograndensis,-29.5180514,-49.89035311
Physalaemus_riograndensis,-31.5549635,-53.73924249
Physalaemus_riograndensis,-29.67978584,-50.00134526
Physalaemus_riograndensis,-30.17681602,-51.43095845
Physalaemus_riograndensis,-29.265,-56.566
Physalaemus_riograndensis,-30.02085454,-52.43365273
Physalaemus_riograndensis,-29.84314704,-51.5710822
Physalaemus_riograndensis,-29.8395761,-56.72931312
Physalaemus_rupestris,-21.702767,-43.884721
Physalaemus_rupestris,-21.976313,-43.903154
Physalaemus_signifer,-22.58333333,-43.23333333
Physalaemus_signifer,-16.54102257,-39.92913327
Physalaemus_signifer,-21.0914105,-42.42189677
Physalaemus_signifer,-17.13249999,-39.35471076
Physalaemus_signifer,-16.6191659,-39.28900053
Physalaemus_signifer,-15.65258462,-39.12569243
Physalaemus_signifer,-22.92167222,-43.45030529
Physalaemus_signifer,-13.65853928,-39.18843074
Physalaemus_signifer,-22.87892261,-42.51900572
Physalaemus_signifer,-15.22163573,-39.16665152
Physalaemus_signifer,-14.5155326,-39.22212296
Physalaemus_signifer,-20.74073249,-42.88559185
Physalaemus_soaresi,-22.620483,-43.250373
Physalaemus_soaresi,-22.830483,-43.500375
Physalaemus_soaresi,-22.730483,-43.720376
Physalaemus_spiniger,-24.88593448,-48.3362237
Physalaemus_spiniger,-25.185,-47.995278
Physalaemus_spiniger,-25.2334694,-48.36763786
Physalaemus_spiniger,-24.43571412,-47.25823855
Physalaemus_spiniger,-24.51471075,-48.5476229
Physalaemus_spiniger,-24.45599274,-48.60084088
Phyzelaphryne_miriamae,-6.75,-70.85
Phyzelaphryne_miriamae,-6.583333333,-68.9
Phyzelaphryne_miriamae,-3.2925,-66.23916667
Pipa_arrabali,-4.61834,-55.47779
Pipa_arrabali,-2.957,-59.93
Pipa_arrabali,-8.063686406,-55.61257044
Pipa_arrabali,-2.685809356,-56.85341156
Pipa_arrabali,-2.354939,-60.003977
Pipa_carvalhoi,-19.62529276,-41.21678607
Pipa_carvalhoi,-16.09011206,-40.72507291
Pipa_carvalhoi,-19.41578476,-41.69028171
Pipa_carvalhoi,-16.93010266,-41.99228781
Pipa_carvalhoi,-6.524721306,-35.75426436
Pipa_carvalhoi,-19.5694585,-40.98610406
Pipa_carvalhoi,-19.87791558,-40.6357631
Pipa_carvalhoi,-19.48525244,-40.65579486
Pipa_carvalhoi,-19.8167,-40.6667
Pipa_carvalhoi,-18.7826393,-41.96508683
Pipa_carvalhoi,-14.74345398,-39.1986861
Pipa_carvalhoi,-19.24553107,-42.94073949
Pipa_carvalhoi,-19.2118327,-41.1523426
Pipa_carvalhoi,-18.95189258,-40.51130146
Pipa_carvalhoi,-17.67293111,-40.84421059
Pipa_carvalhoi,-16.105542,-40.03301792
Pipa_carvalhoi,-17.81415836,-41.77172161
Pipa_carvalhoi,-20.12776305,-40.30095442
Pipa_pipa,-1.240569952,-48.45969366
Pipa_pipa,-12.14196011,-64.05816881
Pipa_pipa,-2.957,-59.93
Pipa_pipa,-1,-49.5
Pipa_pipa,-8.413888889,-72.88583333
Pipa_pipa,-13.56901714,-49.86469767
Pipa_pipa,-7.817222,-71.814167
Pipa_snethlageae,-1.386944,-48.397222
Pipa_snethlageae,-1.45,-48.483333
Pipa_snethlageae,-2.433333,-54.7
Pipa_snethlageae,-4.09,-69.57
Pipa_snethlageae,-5.999054,-63.001294
Pleurodema_alium,-16.41861306,-43.00974806
Pleurodema_alium,-13.97627687,-42.49596706
Pleurodema_bibroni,-26.854086,-50.6671
Pleurodema_bibroni,-26.846582,-51.861
Pleurodema_bibroni,-29.445833,-50.578333
Pleurodema_brachyops,3.117134739,-60.71732598
Pleurodema_diplolister,-7.448697955,-36.29246858
Pleurodema_diplolister,-12.18976507,-39.0362063
Pleurodema_diplolister,-10.85691178,-46.69247505
Pleurodema_diplolister,-2.962873405,-41.75309975
Pleurodema_diplolister,-12.7974742,-45.48133049
Pleurodema_diplolister,-13.38,-46.333333
Pristimantis_academicus,-3.816666667,-73.36666667
Pristimantis_academicus,-7.955555556,-72.07694444
Pristimantis_academicus,-6.8,-74.95
Pristimantis_achuar,-7.560555556,-72.65738889
Pristimantis_achuar,-8.309722222,-73.29722222
Pristimantis_achuar,-7.511388889,-73.60638889
Pristimantis_achuar,-9.054166667,-72.73905556
Pristimantis_achuar,-9.004166667,-72.85777778
Pristimantis_achuar,-8.943055556,-72.46611111
Pristimantis_acuminatus,-8.106140599,-73.34369652
Pristimantis_acuminatus,-9.141950571,-72.44099169
Pristimantis_acuminatus,-8.261855571,-72.10143121
Pristimantis_altamazonicus,-8.106140599,-73.34369652
Pristimantis_altamazonicus,-9.141950571,-72.44099169
Pristimantis_altamazonicus,-8.261855571,-72.10143121
Pristimantis_aureolineatus,0.05,-76.96666667
Pristimantis_aureolineatus,-3.266666667,-72.9
Pristimantis_aureolineatus,-0.677222222,-76.40527778
Pristimantis_aureolineatus,-0.618055556,-76.17194444
Pristimantis_aureolineatus,-0.4,-76.61666667
Pristimantis_aureolineatus,-7.955555556,-72.07694444
Pristimantis_buccinator,-8.106140599,-73.34369652
Pristimantis_buccinator,-9.141950571,-72.44099169
Pristimantis_buccinator,-11.16667,-71.3
Pristimantis_carvalhoi,-8.106140599,-73.34369652
Pristimantis_carvalhoi,-9.141950571,-72.44099169
Pristimantis_carvalhoi,-1.653929,-56.629912
Pristimantis_chiastonotus,-0.828619,-53.9312
Pristimantis_chiastonotus,-0.962769,-55.5223
Pristimantis_chiastonotus,-0.685603341,-52.00240157
Pristimantis_chiastonotus,1.962973316,-52.94607073
Pristimantis_conspicillatus,-8.772634851,-68.04958646
Pristimantis_conspicillatus,-11.583333,-60.683333
Pristimantis_conspicillatus,-5.5,-50.266667
Pristimantis_conspicillatus,-1.653929,-56.629912
Pristimantis_conspicillatus,-7.955556,-72.076944
Pristimantis_delius,-7.560555556,-72.65738889
Pristimantis_delius,-2.390733,-75.910817
Pristimantis_delius,-2.079682,-76.315242
Pristimantis_delius,-1.1343,-77.652239
Pristimantis_delius,-7.208333333,-73.93444444
Pristimantis_delius,-7.115833333,-74.58833333
Pristimantis_diadematus,-8.106140599,-73.34369652
Pristimantis_diadematus,-9.141950571,-72.44099169
Pristimantis_diadematus,-8.261855571,-72.10143121
Pristimantis_dundeei,-15.4606,-55.7497
Pristimantis_dundeei,-16.4708,-54.6356
Pristimantis_fenestratus,-4.61834,-55.47779
Pristimantis_fenestratus,-8.772634851,-68.04958646
Pristimantis_fenestratus,-4.956456,-59.53519
Pristimantis_fenestratus,-4.956455986,-59.53519031
Pristimantis_fenestratus,-10.980643,-65.2044323
Pristimantis_fenestratus,-3.136303,-59.981186
Pristimantis_fenestratus,-2.962518,-59.925553
Pristimantis_fenestratus,-2.621388889,-60.1325
Pristimantis_fenestratus,-5.503611,-50.278889
Pristimantis_fenestratus,-5.5,-50.266667
Pristimantis_fenestratus,-10.404444,-62.485278
Pristimantis_fenestratus,-11.29835815,-61.32370565
Pristimantis_fenestratus,-8.424722222,-72.88583333
Pristimantis_fenestratus,-8.413888889,-72.88583333
Pristimantis_fenestratus,-2.529269044,-59.64004109
Pristimantis_fenestratus,-1.285419,-58.6959
Pristimantis_gutturalis,2.193333,-54.5875
Pristimantis_gutturalis,-0.065792658,-51.94877175
Pristimantis_gutturalis,1.962973316,-52.94607073
Pristimantis_gutturalis,1.844722,-52.741111
Pristimantis_gutturalis,0.7004,-51.4507
Pristimantis_gutturalis,1.386944,-51.9275
Pristimantis_gutturalis,3.4975,-52.3
Pristimantis_gutturalis,1.601389,-52.490278
Pristimantis_gutturalis,1.650985066,-52.27081262
Pristimantis_inguinalis,-0.828619,-53.9312
Pristimantis_inguinalis,1.962973316,-52.94607073
Pristimantis_inguinalis,-1.285419,-58.6959
Pristimantis_lacrimosus,-8.106140599,-73.34369652
Pristimantis_lacrimosus,-9.141950571,-72.44099169
Pristimantis_lanthanites,-8.106140599,-73.34369652
Pristimantis_lanthanites,0.05,-76.98333333
Pristimantis_lanthanites,-2.316666667,-75.86666667
Pristimantis_lanthanites,-2.6,-76.11666667
Pristimantis_lanthanites,-9.141950571,-72.44099169
Pristimantis_lanthanites,-2.583333333,-71.95
Pristimantis_lanthanites,-0.366666667,-76.61666667
Pristimantis_malkini,-8.106140599,-73.34369652
Pristimantis_marmoratus,-0.685603341,-52.00240157
Pristimantis_marmoratus,-2.962518,-59.925553
Pristimantis_marmoratus,1.962973316,-52.94607073
Pristimantis_marmoratus,-1.285419,-58.6959
Pristimantis_martiae,-4.61834,-55.47779
Pristimantis_memorans,1.207222,-64.788333
Pristimantis_memorans,1.302,-64.82
Pristimantis_ockendeni,-8.772634851,-68.04958646
Pristimantis_ockendeni,-2.621388889,-60.1325
Pristimantis_ockendeni,-8.55,-72.88333333
Pristimantis_ockendeni,-8.413888889,-72.88583333
Pristimantis_ockendeni,-8.261855571,-72.10143121
Pristimantis_orcus,-7.560555556,-72.65738889
Pristimantis_orcus,-4.148621,-75.508408
Pristimantis_orcus,-3.672729,-75.294257
Pristimantis_orcus,-3.672729,-75.627381
Pristimantis_orcus,-2.197463,-75.127695
Pristimantis_orcus,-6.456698,-76.222247
Pristimantis_peruvianus,-8.772634851,-68.04958646
Pristimantis_peruvianus,-8.261855571,-72.10143121
Pristimantis_reichlei,-17.064582,-65.476872
Pristimantis_reichlei,-10.082621,-67.626311
Pristimantis_skydmainos,-8.55,-72.88333333
Pristimantis_toftae,-8.106140599,-73.34369652
Pristimantis_variabilis,-8.106140599,-73.34369652
Pristimantis_variabilis,-7.083333333,-64.6
Pristimantis_variabilis,0.05,-76.98333333
Pristimantis_variabilis,-9.141950571,-72.44099169
Pristimantis_variabilis,0.838894,-76.918619
Pristimantis_variabilis,-10.953756,-74.596837
